"subj_idx","trialNum","rt","intervalType","blockType","scaledRunningTime","response","congruency"
"588e8b95670d6600012bd8dc",7,0.769,"Accuracy","Varying",1.07234067653982,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.727,"Accuracy","Varying",1.5302955048843,1,"congruent"
"588e8b95670d6600012bd8dc",9,0.7,"Accuracy","Varying",1.96937486434706,1,"congruent"
"588e8b95670d6600012bd8dc",10,0.445,"Accuracy","Varying",2.39631999381443,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.015,"Speed_Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.634,"Speed_Accuracy","Varying",-0.98328776786414,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.749,"Speed_Accuracy","Varying",-0.586004089496606,1,"incongruent"
"588e8b95670d6600012bd8dc",4,1.194,"Speed_Accuracy","Varying",-0.137037579667232,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.616,"Speed_Accuracy","Varying",0.511919017123175,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.865,"Speed_Accuracy","Varying",0.901113208827117,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.648,"Speed_Accuracy","Varying",1.40221196604409,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.915,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.694,"Speed_Accuracy","Varying",-1.02822936043965,1,"incongruent"
"588e8b95670d6600012bd8dc",3,1.104,"Speed_Accuracy","Varying",-0.603980726526811,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.938,"Speed_Accuracy","Varying",0.00452843694563396,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.901,"Speed_Accuracy","Varying",0.970323261393407,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.809,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.695,"Accuracy","Varying",-1.0758674485697,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.485,"Accuracy","Varying",-0.6511693987311,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.574,"Accuracy","Varying",-0.32084869330108,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.441,"Accuracy","Varying",0.0494700295211469,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.827,"Accuracy","Varying",0.360016434217941,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.026,"Speed","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.814,"Speed","Varying",-0.978344192680834,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.476,"Speed","Varying",-0.500165647677376,1,"congruent"
"588e8b95670d6600012bd8dc",4,1.012,"Speed","Varying",-0.173889685579152,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.567,"Speed","Varying",0.393273212723821,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.729,"Speed","Varying",0.760446024065762,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.718,"Speed","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.605,"Speed","Varying",-1.11676429781341,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.734,"Speed","Varying",-0.732513681292778,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.534,"Speed","Varying",-0.290288410349731,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.906,"Speed","Varying",0.0620536754422905,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.593,"Speed","Varying",0.58157848561522,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.526,"Speed","Varying",0.960436111026794,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.483,"Speed","Varying",1.30918286941277,1,"incongruent"
"588e8b95670d6600012bd8dc",10,0.691,"Speed","Varying",1.95409472287139,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.705,"Speed","Varying",-1.0889005104166,1,"congruent"
"588e8b95670d6600012bd8dc",3,1.428,"Speed","Varying",-0.659708301320447,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.796,"Speed","Varying",0.0944116220966598,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.898,"Speed","Varying",0.564500680436525,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.581,"Speed","Varying",1.08043016320341,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.678,"Speed","Varying",1.45389479750593,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.957,"Speed","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.444,"Speed","Varying",-1.00935389155794,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.622,"Speed","Varying",-0.697459239083878,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.47,"Speed","Varying",-0.305568551825405,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.712,"Speed","Varying",0.0180109147182878,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.504,"Speed","Varying",0.450349035294722,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.511,"Speed","Varying",0.78920864331409,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.799,"Speed","Varying",1.13121416281374,1,"incongruent"
"588e8b95670d6600012bd8dc",9,0.737,"Speed","Varying",1.60265146893087,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.93,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.606,"Accuracy","Varying",-1.02148812155333,1,"incongruent"
"588e8b95670d6600012bd8dc",3,1.243,"Accuracy","Varying",-0.636788089106936,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.566,"Accuracy","Varying",0.0341898880454725,1,"congruent"
"588e8b95670d6600012bd8dc",5,1.138,"Accuracy","Varying",0.400913283461658,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.863,"Accuracy","Varying",1.02470258840978,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.123,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.882,"Accuracy","Varying",-0.934750847882586,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.759,"Accuracy","Varying",-0.42601201992778,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.788,"Accuracy","Varying",0.0274486491591456,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.894,"Accuracy","Varying",0.49394238009297,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.855,"Accuracy","Varying",1.00807419915684,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.731,"Accuracy","Varying",1.50467879711626,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.654,"Accuracy","Varying",1.94555582028204,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.151,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.734,"Speed_Accuracy","Varying",-0.922167201961443,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.606,"Speed_Accuracy","Varying",-0.479941931018395,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.702,"Speed_Accuracy","Varying",-0.0952418985720048,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.657,"Speed_Accuracy","Varying",0.332602062746878,1,"congruent"
"588e8b95670d6600012bd8dc",6,1.347,"Speed_Accuracy","Varying",0.740222307406781,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.641,"Speed_Accuracy","Varying",1.45793954083772,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.887,"Speed_Accuracy","Varying",1.85836913068554,1,"incongruent"
"588e8b95670d6600012bd8dc",9,0.623,"Speed_Accuracy","Varying",2.36935503826912,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.971,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.609,"Speed_Accuracy","Varying",-1.00306206859737,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.642,"Speed_Accuracy","Varying",-0.61701378837371,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.855,"Speed_Accuracy","Varying",-0.216134782600135,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.743,"Speed_Accuracy","Varying",0.280469815359283,1,"congruent"
"588e8b95670d6600012bd8dc",6,1.083,"Speed_Accuracy","Varying",0.726739829634127,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.305,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.705,"Speed_Accuracy","Varying",-0.852957149395153,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.587,"Speed_Accuracy","Varying",-0.423764940299004,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.919,"Speed_Accuracy","Varying",-0.047603810441961,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.507,"Speed_Accuracy","Varying",0.477763406765785,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.762,"Speed_Accuracy","Varying",0.817971262562418,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.785,"Speed_Accuracy","Varying",1.27278017942661,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.764,"Speed_Accuracy","Varying",1.73792566258317,1,"incongruent"
"588e8b95670d6600012bd8dc",9,0.558,"Speed_Accuracy","Varying",2.19363341129887,1,"congruent"
"588e8b95670d6600012bd8dc",1,1.563,"Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.749,"Accuracy","Varying",-0.344218321440346,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.444,"Accuracy","Varying",0.104748188389028,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.972,"Accuracy","Varying",0.416642840863088,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.626,"Accuracy","Varying",0.965829102135856,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.897,"Speed","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,1.053,"Speed","Varying",-1.03631884710325,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.912,"Speed","Varying",-0.450729895844312,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.739,"Speed","Varying",0.0714914098831482,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.737,"Speed","Varying",0.515963760454971,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.947,"Speed","Varying",0.959537279175284,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.519,"Accuracy","Varying",-0.996320829711039,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.421,"Accuracy","Varying",-0.650719982805345,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.964,"Accuracy","Varying",0.675056998172287,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.803,"Accuracy","Varying",1.22064793203901,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.834,"Accuracy","Varying",1.69388290185917,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.996,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.708,"Accuracy","Varying",-0.51185046174701,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.76,"Accuracy","Varying",0.903809704381648,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.989,"Speed_Accuracy","Varying",-1.4394449325056,0,"incongruent"
"588e8b95670d6600012bd8dc",2,1.061,"Speed_Accuracy","Varying",-0.994972581933774,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.827,"Speed_Accuracy","Varying",0.96268319065557,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.83,"Speed_Accuracy","Varying",-0.616564372447955,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.733,"Speed_Accuracy","Varying",0.349230451999818,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.433,"Speed_Accuracy","Varying",0.79100630701711,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.635,"Speed_Accuracy","Varying",1.60984212374296,1,"congruent"
"588e8b95670d6600012bd8dc",10,0.595,"Speed_Accuracy","Varying",2.40530831232954,1,"congruent"
"588e8b95670d6600012bd8dc",1,2.267,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.853,"Accuracy","Varying",-0.420619028818718,1,"incongruent"
"588e8b95670d6600012bd8dc",3,1.164,"Accuracy","Varying",0.0750867372891893,1,"incongruent"
"588e8b95670d6600012bd8dc",4,1.271,"Accuracy","Varying",0.710560856306942,1,"congruent"
"588e8b95670d6600012bd8dc",1,1.088,"Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,1.081,"Accuracy","Varying",-0.950480405284016,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.56,"Accuracy","Varying",-0.352307808103939,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.845,"Accuracy","Varying",0.011719091757716,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.684,"Accuracy","Varying",0.503829530459583,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.855,"Accuracy","Varying",1.36266336457763,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.893,"Speed","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.816,"Speed","Varying",-1.03811651080627,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.829,"Speed","Varying",-0.559039133951298,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.402,"Speed","Varying",-0.0741193500615137,1,"congruent"
"588e8b95670d6600012bd8dc",5,1.161,"Speed","Varying",0.218899833530831,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.947,"Speed","Varying",0.853025704771318,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.056,"Speed","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.723,"Speed","Varying",-0.96486171490818,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.494,"Speed","Varying",-0.527580019148439,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.69,"Speed","Varying",-0.193214570386623,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.784,"Speed","Varying",0.229236399823199,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.734,"Speed","Varying",0.693932467054002,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.739,"Speed","Varying",1.13615773799705,1,"incongruent"
"588e8b95670d6600012bd8dc",8,1,"Speed","Varying",1.58063008856887,1,"incongruent"
"588e8b95670d6600012bd8dc",9,0.591,"Speed","Varying",2.14239999576278,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.099,"Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.556,"Accuracy","Varying",-0.94553683010071,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.445,"Accuracy","Varying",-0.583307593942075,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.505,"Accuracy","Varying",-0.27096352554226,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.488,"Accuracy","Varying",0.0683454984028623,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.696,"Accuracy","Varying",0.400014451610148,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.653,"Accuracy","Varying",0.8251619173745,1,"congruent"
"588e8b95670d6600012bd8dc",8,0.489,"Accuracy","Varying",1.23098449833138,1,"congruent"
"588e8b95670d6600012bd8dc",9,0.686,"Accuracy","Varying",1.56310286746442,1,"congruent"
"588e8b95670d6600012bd8dc",10,1.035,"Accuracy","Varying",1.98375617397122,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.015,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.782,"Speed_Accuracy","Varying",-0.98328776786414,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.736,"Speed_Accuracy","Varying",-0.519490532484847,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.578,"Speed_Accuracy","Varying",-0.0763664296902893,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.63,"Speed_Accuracy","Varying",0.295749956834958,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.446,"Speed_Accuracy","Varying",0.691235971499472,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.49,"Speed_Accuracy","Varying",1.00402945582504,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.935,"Speed","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.972,"Speed","Varying",-1.01924104192455,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.529,"Speed","Varying",-0.470054780651783,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.516,"Speed","Varying",-0.119959774488537,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.47,"Speed","Varying",0.224292824639892,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.857,"Speed","Varying",0.547872291183585,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.773,"Speed","Varying",1.04537572099451,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.748,"Speed","Varying",1.50512821304201,1,"congruent"
"588e8b95670d6600012bd8dc",9,0.641,"Speed","Varying",1.95364530694563,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.858,"Speed","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.752,"Speed","Varying",-1.0538460682077,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.64,"Speed","Varying",-0.603531310601056,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.542,"Speed","Varying",-0.203551136678991,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.419,"Speed","Varying",0.152386276519072,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.919,"Speed","Varying",0.453045530849253,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.601,"Speed","Varying",0.978412748056999,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.157,"Speed_Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.611,"Speed_Accuracy","Varying",-0.919470706406912,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.602,"Speed_Accuracy","Varying",-0.532523594331746,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.412,"Speed_Accuracy","Varying",-0.149621225588375,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.768,"Speed_Accuracy","Varying",0.14789211726152,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.579,"Speed_Accuracy","Varying",0.605397529680242,1,"congruent"
"588e8b95670d6600012bd8dc",1,0.952,"Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.594,"Accuracy","Varying",-1.01160097118671,1,"congruent"
"588e8b95670d6600012bd8dc",3,0.581,"Accuracy","Varying",-0.632293929849384,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.825,"Accuracy","Varying",-0.258829295546872,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.845,"Accuracy","Varying",0.224292824639892,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.556,"Accuracy","Varying",0.716403263341759,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.606,"Accuracy","Varying",1.07863249950039,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.955,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.628,"Speed_Accuracy","Varying",-1.01025272340945,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.714,"Speed_Accuracy","Varying",-0.615665540596445,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.571,"Speed_Accuracy","Varying",-0.1824285881685,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.802,"Speed_Accuracy","Varying",0.186541886876461,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.634,"Speed_Accuracy","Varying",0.659327440770857,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.908,"Speed_Accuracy","Varying",1.05661111913839,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.48,"Speed_Accuracy","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.66,"Speed_Accuracy","Varying",-0.416124869561167,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.754,"Speed_Accuracy","Varying",-0.0071563771239994,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.6,"Speed_Accuracy","Varying",0.444057212334151,1,"congruent"
"588e8b95670d6600012bd8dc",6,0.438,"Speed_Accuracy","Varying",0.82606074922601,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.923,"Speed_Accuracy","Varying",1.13525890614554,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.733,"Speed_Accuracy","Varying",1.66242378705631,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.769,"Speed","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.641,"Speed","Varying",-1.0938440855999,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.563,"Speed","Varying",-0.693414495752082,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.654,"Speed","Varying",-0.328039348113162,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.719,"Speed","Varying",0.0782326487694752,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.542,"Speed","Varying",0.513716680826196,1,"congruent"
"588e8b95670d6600012bd8dc",7,0.75,"Speed","Varying",0.869654094024258,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.467,"Speed","Varying",1.31907001977939,1,"congruent"
"588e8b95670d6600012bd8dc",9,0.587,"Speed","Varying",1.64130123854582,1,"incongruent"
"588e8b95670d6600012bd8dc",1,0.95,"Accuracy","Varying",-1.4394449325056,0,"incongruent"
"588e8b95670d6600012bd8dc",2,0.721,"Accuracy","Varying",-1.01249980303822,1,"congruent"
"588e8b95670d6600012bd8dc",3,1.612,"Accuracy","Varying",-0.576116939129993,1,"incongruent"
"588e8b95670d6600012bd8dc",4,0.695,"Accuracy","Varying",0.260695514626058,1,"congruent"
"588e8b95670d6600012bd8dc",5,0.799,"Accuracy","Varying",0.685393564464655,1,"incongruent"
"588e8b95670d6600012bd8dc",1,1.174,"Speed_Accuracy","Varying",-1.4394449325056,1,"congruent"
"588e8b95670d6600012bd8dc",2,0.652,"Speed_Accuracy","Varying",-0.911830635669075,1,"incongruent"
"588e8b95670d6600012bd8dc",3,0.611,"Speed_Accuracy","Varying",-0.506457470637948,1,"congruent"
"588e8b95670d6600012bd8dc",4,0.774,"Speed_Accuracy","Varying",-0.119510358562782,1,"incongruent"
"588e8b95670d6600012bd8dc",5,0.891,"Speed_Accuracy","Varying",0.340691549410471,1,"incongruent"
"588e8b95670d6600012bd8dc",6,0.789,"Speed_Accuracy","Varying",0.853475120697073,1,"incongruent"
"588e8b95670d6600012bd8dc",7,0.77,"Speed_Accuracy","Varying",1.32041826755665,1,"incongruent"
"588e8b95670d6600012bd8dc",8,0.642,"Speed_Accuracy","Varying",1.77882251182688,1,"congruent"
"588e8b95670d6600012bd8dc",1,1.57,"Speed","Varying",-1.4394449325056,1,"incongruent"
"588e8b95670d6600012bd8dc",2,0.608,"Speed","Varying",-0.733861929070044,1,"congruent"
